I	J	COLAT	ALOCT	MLT	BNDLOC	XMIN	YMIN	FTV	BMIN	V	BIRK_fromV(NH)	P(RCM)	PV_gamma	Vtotx	Vtoty	Vx_exb	Vy_exb	vel_x	vel_y	Ey	PEDLAM	PEDPSI	HALL	RCM_T_p	RCM_T_e	RCM_N_e	EFLUX	EAVG	f_i_50-75	f_i_75-125	f_i_125-200	f_i_200-300	f_e_50-75	f_e_75-125	f_e_125-200	f_e_200-300	Vm	xi	yi
177.332	143.657	25.8616	3.31002	0.643344	156.572	-12.8296	-1.3127	0.52447	6.65333	5791.35	3.32556	0.760586	0.252432	61.8044	50.9241	108.208	40.3942	-10.599	1.87974	0.704357	11.1207	10.5036	10.9828	6384.73	1240.6	0.795797	1.34217	2582.88	3460.94	421.883	34.4218	2.79675	52.1871	3.54323	0.194542	0.0127047	1.55743	-0.43	-0.0731156
176.953	143.512	25.8459	3.30661	0.630315	155.123	-12.6615	-1.25006	0.508408	6.73391	5734.17	3.43097	0.78985	0.248394	54.1879	47.2888	106.523	37.4798	-10.4178	2.12649	0.702529	11.4628	10.8276	11.4405	6449.44	1261	0.82155	1.41256	2614.63	3592.44	459.738	36.0689	3.06649	49.9016	3.54532	0.190477	0.0131721	1.59167	-0.43	-0.071608
176.574	143.367	25.8301	3.3032	0.617282	153.673	-12.4972	-1.18938	0.493038	6.79847	5683.88	3.26543	0.819833	0.24523	57.1515	49.5859	99.6842	35.5449	-10.2695	2.35221	0.656277	11.7938	11.1411	11.8882	6535.46	1281.23	0.845865	1.48063	2646.05	3807.27	485.558	37.8976	3.1137	46.6615	3.4498	0.184122	0.0124851	1.6248	-0.43	-0.0701005
176.195	143.222	25.8144	3.29978	0.604219	152.219	-12.3123	-1.11285	0.474784	6.89663	5626.15	3.12873	0.847308	0.240368	50.7066	46.4584	78.0691	26.0087	-9.9733	2.567	0.521077	12.1517	11.4802	12.3562	6612.57	1303.11	0.871561	1.54929	2681.88	4140.44	495.093	39.2338	3.08685	46.6339	3.2995	0.180775	0.0119181	1.65899	-0.43	-0.068593
175.816	143.077	25.7987	3.29636	0.591163	150.767	-12.1358	-1.04161	0.45766	6.9797	5573.43	2.9586	0.873816	0.235683	18.3047	35.3016	52.375	15.0517	-9.72107	2.77223	0.358001	12.4999	11.8099	12.8182	6693.05	1324.72	0.89632	1.61731	2716.66	4357.72	509.653	40.762	3.1981	45.0352	3.16597	0.177169	0.0117722	1.69236	-0.43	-0.0670854
175.462	142.931	25.784	3.29293	0.578079	149.311	-11.9431	-0.977708	0.439575	7.15114	5470.6	2.77053	0.906238	0.228624	-36.3961	19.7947	24.0932	5.75824	-9.61058	3.08844	0.168382	12.7969	12.0915	13.2781	6822.64	1352.78	0.909657	1.6737	2758.31	4599.89	550.617	44.0293	3.60144	43.0695	3.06155	0.173918	0.0125815	1.73974	-0.43	-0.0655779
175.137	142.786	25.7705	3.28951	0.564989	147.855	-11.7484	-0.937899	0.422978	7.40564	5320.89	2.5853	0.950829	0.22102	-76.8453	9.18836	3.69816	2.25729	-9.74485	3.56431	0.0167283	13.0365	12.3187	13.727	7006.03	1383.96	0.914837	1.72527	2799.1	5050.11	640.777	50.3846	4.15642	41.237	3.0485	0.171988	0.0133697	1.80245	-0.43	-0.0640704
174.812	142.64	25.757	3.28607	0.551873	146.396	-11.5422	-0.893934	0.404916	7.65977	5213.93	2.34861	1.0046	0.214979	-14.6008	30.0557	82.0033	28.3991	-9.80761	4.08056	0.579273	13.3701	12.6347	14.2157	7141.9	1407.81	0.93976	1.80576	2828	5507.4	741.332	57.1291	4.50175	39.6699	3.13475	0.172872	0.0135562	1.86546	-0.43	-0.0625628
174.486	142.494	25.7435	3.28264	0.538756	144.937	-11.3375	-0.850409	0.387011	7.91092	5119.5	2.05549	1.06097	0.209745	110.877	68.5646	229.226	73.8538	-9.88278	4.58932	1.65724	13.6713	12.9202	14.6747	7249.42	1432.03	0.960389	1.87713	2858.27	5886.27	834.927	64.9385	4.78872	37.5046	3.21584	0.175914	0.0134822	1.9281	-0.43	-0.0610553
174.161	142.348	25.73	3.2792	0.525621	143.475	-11.1213	-0.802822	0.367684	8.16047	5042.66	1.78151	1.11696	0.203462	183.165	85.9787	311.26	93.0895	-9.9182	5.12903	2.3614	14.0207	13.2513	15.1517	7325.56	1452.26	0.991535	1.96196	2883.49	6155.83	905.572	73.4993	5.06712	35.2025	3.22135	0.181855	0.01361	1.99128	-0.43	-0.0595477
173.836	142.201	25.7165	3.27576	0.512485	142.014	-10.9079	-0.756303	0.348588	8.41072	4722.85	1.51007	1.17128	0.197339	190.134	85.7699	305.54	88.7587	-9.97977	5.6602	2.40491	14.2179	13.4386	15.4069	7452.22	1464.5	1.01258	2.01347	2892.46	6588.75	978.152	81.2785	5.43583	33.4845	3.17914	0.185232	0.0140404	2.05405	-0.43	-0.0580402
173.511	142.055	25.703	3.27231	0.49932	140.549	-10.68	-0.703744	0.327584	8.6528	4790.2	1.26198	1.213	0.18775	113.225	63.4689	203.999	58.9354	-9.98382	6.21678	1.71305	14.2221	13.4433	15.3219	7585.78	1463.5	1.02253	2.01264	2880.28	7203.34	1029.26	86.4776	5.76437	33.9463	3.11556	0.186342	0.0145498	2.11612	-0.43	-0.0565327
173.22	141.908	25.6909	3.26887	0.486153	138.993	-10.4763	-0.680306	0.311487	9.01559	4782.19	1.04909	1.24388	0.177951	57.5605	51.6046	125.221	42.7985	-10.184	6.64652	1.05409	13.9605	13.1969	15.3469	7792.25	1524.97	0.972717	1.93383	2958.28	7918.36	1075.32	87.9203	5.87782	35.0662	3.04806	0.182914	0.0145711	2.19408	-0.43	-0.0550251
172.949	141.762	25.6797	3.26541	0.472966	137.379	-10.281	-0.672289	0.297721	9.46941	4723.56	0.87778	1.27353	0.168261	27.4057	47.0245	76.112	36.0146	-10.5487	7.06675	0.56565	13.8468	13.0902	15.6181	8054.69	1586.81	0.920813	1.88161	3042.41	8632.82	1141.22	87.2456	5.9636	36.2778	3.03752	0.176401	0.0144196	2.28159	-0.43	-0.0535176
172.677	141.615	25.6684	3.26196	0.45977	135.764	-10.0842	-0.663516	0.283783	9.92369	4700.53	0.687582	1.30842	0.158941	20.9334	43.0773	59.3858	30.0248	-10.9714	7.5032	0.414495	13.8781	13.1205	15.9813	8287.91	1635.35	0.893621	1.87295	3110.46	9112.41	1189.22	88.5476	5.95994	36.18	3.00092	0.173335	0.0140794	2.36883	-0.43	-0.0520101
172.406	141.468	25.6572	3.2585	0.44657	134.149	-9.88546	-0.654016	0.269642	10.3819	4680.8	0.502519	1.34511	0.149665	16.6683	39.5348	46.2763	24.602	-11.4001	7.95708	0.310738	13.9644	13.2028	16.3557	8516.53	1676.29	0.87501	1.87864	3167.46	9603.09	1233.86	90.3085	5.95254	36.1633	2.96087	0.171018	0.0137325	2.45619	-0.43	-0.0505025
172.135	141.321	25.6459	3.25504	0.433354	132.532	-9.67943	-0.641892	0.254763	10.8545	4672.95	0.335984	1.38832	0.140548	20.3668	37.4524	46.2165	21.225	-11.8502	8.47382	0.377996	14.2488	13.4725	16.7704	8728.52	1689.83	0.887364	1.93607	3184.57	10133.8	1266.35	93.7254	5.93165	36.439	2.90834	0.171403	0.0133618	2.54399	-0.43	-0.048995
171.864	141.174	25.6347	3.25158	0.420139	130.914	-9.47557	-0.630091	0.240136	11.3088	4530.44	0.205475	1.43196	0.131777	31.6079	36.8476	48.5729	19.1164	-12.3124	8.98197	0.448931	14.493	13.704	17.2092	8935.68	1714.18	0.892433	1.98302	3219.65	10739.3	1320.52	96.2072	5.93604	37.1292	2.89796	0.169913	0.0130526	2.63055	-0.43	-0.0474874
