I	J	COLAT	ALOCT	MLT	BNDLOC	XMIN	YMIN	FTV	BMIN	V	BIRK_fromV(NH)	P(RCM)	PV_gamma	Vtotx	Vtoty	Vx_exb	Vy_exb	vel_x	vel_y	Ey	PEDLAM	PEDPSI	HALL	RCM_T_p	RCM_T_e	RCM_N_e	EFLUX	EAVG	f_i_50-75	f_i_75-125	f_i_125-200	f_i_200-300	f_e_50-75	f_e_75-125	f_e_125-200	f_e_200-300	Vm	xi	yi
183.267	130.688	26.1081	3.00482	23.4776	135.498	-8.34823	2.12925	0.16904	14.3379	-3673.16	7.00007	1.31919	0.0678914	67.3731	12.0687	121.116	-74.9213	54.8962	-31.7157	1.73035	16.4668	15.5341	18.9934	13819.1	1736.08	1.17262	2.64064	3077.11	41794.9	11655.2	276.309	19.469	45.6124	3.65629	0.335002	0.0325972	3.28329	-0.43593	0.06
182.732	130.683	26.0858	3.0047	23.4771	135.536	-8.39348	2.12775	0.171621	14.0341	-3517.16	8.99513	1.28994	0.0679532	71.1872	11.5826	120.232	-72.0883	56.4697	-31.7908	1.68321	16.5106	15.5771	19.2059	14137.5	1750.5	1.14842	2.62171	3123.02	41791.7	10931.5	273.458	19.8082	44.7271	3.43432	0.322058	0.0312887	3.25332	-0.435578	0.06
182.197	130.678	26.0636	3.0046	23.4767	135.572	-8.43168	2.12234	0.1736	13.765	-3370.84	10.8941	1.27081	0.0682619	77.1971	11.0533	117.037	-67.3611	57.9368	-31.9078	1.60642	16.5728	15.6376	19.2657	14631.7	1740.59	1.163	2.63778	3124.92	40301.1	10819	261.333	19.4396	42.33	3.45213	0.301229	0.0289234	3.22819	-0.435226	0.06
181.663	130.674	26.0414	3.00449	23.4763	135.61	-8.47827	2.12307	0.176348	13.4443	-3276.68	12.354	1.26127	0.0694457	84.7595	6.92942	108.558	-58.2663	59.6903	-31.9988	1.46464	16.8037	15.8572	19.5985	14938	1750.13	1.18527	2.70632	3138.12	39967.9	10530.5	260.59	19.9418	41.811	3.36851	0.289251	0.0277956	3.19808	-0.434874	0.06
181.128	130.669	26.0192	3.00438	23.4759	135.647	-8.5178	2.11988	0.178479	13.1594	-3196.07	13.5948	1.26143	0.0708195	93.3089	2.42366	98.9221	-48.1498	61.2752	-32.1244	1.3037	17.1858	16.2196	20.1804	15272.4	1788.08	1.21031	2.83199	3156.33	39993	10293.2	263.985	20.8015	42.7479	3.29904	0.282085	0.0276044	3.17254	-0.434523	0.06
180.593	130.664	25.997	3.00427	23.4755	135.685	-8.56492	2.1222	0.181323	12.8185	-3203.19	14.0193	1.27375	0.0734741	103.976	-5.87162	83.1079	-33.4747	63.1084	-32.2057	1.08331	17.8326	16.8319	21.6235	15317.3	1883.69	1.21496	3.01741	3270.18	38982.9	10196.8	256.696	21.0864	40.6602	3.2529	0.264499	0.0260479	3.14273	-0.434171	0.06
180.058	130.66	25.9748	3.00416	23.475	135.721	-8.60741	2.12191	0.183752	12.4959	-3223.92	14.2183	1.28968	0.0760515	114.103	-14.3643	67.1135	-18.4851	64.7925	-32.2778	0.855146	18.6114	17.5689	23.6044	15321.8	2019.52	1.20129	3.24182	3442.08	37569.3	10178.9	246.295	21.0391	37.602	3.23587	0.243639	0.0240331	3.11593	-0.433819	0.06
179.524	130.655	25.9526	3.00405	23.4746	135.759	-8.65519	2.12575	0.186679	12.1422	-3350.32	13.3776	1.31667	0.0798742	121.049	-21.8274	44.5441	0.892369	66.7239	-32.3509	0.577152	19.317	18.2371	25.5866	15026.5	2134.25	1.20226	3.46636	3619.65	38644.7	9266.58	258.708	22.0077	37.393	2.88718	0.238754	0.0234853	3.08638	-0.433467	0.06
178.989	130.65	25.9304	3.00394	23.4742	135.797	-8.70208	2.12916	0.189525	11.7892	-3488.38	12.3975	1.34489	0.0837239	127.104	-28.9715	21.6816	20.5122	68.6319	-32.4224	0.29566	20.0141	18.8972	27.619	14699	2248.86	1.20407	3.6954	3802.73	40052.9	8236.91	272.914	23.0654	37.5305	2.49714	0.235204	0.0231029	3.05745	-0.433116	0.06
178.455	130.646	25.9082	3.00383	23.4738	135.834	-8.75061	2.13444	0.192535	11.4364	-3749.48	10.4396	1.3911	0.0891093	124.092	-31.0748	-2.42221	40.3018	70.5881	-32.4485	0.0245099	20.681	19.5291	29.1674	14133.4	2276.45	1.26949	3.95712	3895.56	38934.7	8199	266.782	24.014	34.7424	2.44578	0.216774	0.0225637	3.02812	-0.432764	0.06
