I	J	COLAT	ALOCT	MLT	BNDLOC	XMIN	YMIN	FTV	BMIN	V	BIRK_fromV(NH)	P(RCM)	PV_gamma	Vtotx	Vtoty	Vx_exb	Vy_exb	vel_x	vel_y	Ey	PEDLAM	PEDPSI	HALL	RCM_T_p	RCM_T_e	RCM_N_e	EFLUX	EAVG	f_i_50-75	f_i_75-125	f_i_125-200	f_i_200-300	f_e_50-75	f_e_75-125	f_e_125-200	f_e_200-300	Vm	xi	yi
192.155	140.318	26.4774	3.23144	0.343174	157.271	-10.74	-0.743515	0.381714	3.25803	3169.32	-2.0427	1.20601	0.242634	72.1967	35.5262	92.2537	-39.2789	-18.6442	-32.6407	0.300017	12.6377	11.8997	12.6537	7476.63	1332.61	0.956196	1.66679	2653	7310.63	958.475	81.8304	6.05495	27.0024	2.5659	0.122905	0.00524257	1.90299	-0.44402	-0.04
191.616	140.321	26.455	3.23151	0.343453	157.284	-11.0293	-0.77429	0.408231	3.24785	3241.88	-1.7697	1.14108	0.256292	79.9847	31.3581	99.0474	-40.0245	-11.858	-36.2196	0.321848	12.4569	11.7307	12.4819	7336.5	1321.22	0.925505	1.61837	2656.02	6675.47	850.037	74.3317	5.66228	32.5423	2.38255	0.109025	0.0045342	1.82053	-0.443668	-0.04
191.077	140.324	26.4326	3.23158	0.343717	157.295	-11.3134	-0.809987	0.434866	3.28312	3315.1	-1.48571	1.07518	0.268913	88.6158	28.5726	105.453	-39.8826	-3.71782	-39.4212	0.346411	11.9561	11.2604	11.8294	7210.29	1289.05	0.880261	1.50764	2617.23	6043.58	765.911	65.0544	5.17945	39.1305	2.30898	0.0968122	0.00404454	1.74326	-0.443317	-0.04
190.538	140.327	26.4102	3.23165	0.343992	157.308	-11.5803	-0.869511	0.461995	3.37421	3403.39	-1.17925	0.997573	0.274867	108.552	40.5031	111.779	-39.7252	6.51839	-41.8802	0.37789	10.7913	10.1645	10.4125	7158.37	1235.13	0.760903	1.27121	2532.14	5306.93	689.505	59.1352	4.70387	39.9579	2.75195	0.181634	0.00864582	1.67604	-0.442965	-0.04
189.999	140.33	26.3878	3.23172	0.344262	157.32	-11.8426	-0.932517	0.489142	3.47683	3492.79	-0.877918	0.917976	0.279584	131.156	55.729	118.23	-39.5743	17.4085	-44.1438	0.411327	9.50714	8.95601	8.86146	7123.18	1177.73	0.627777	1.01215	2439.48	4531.16	617.422	53.7239	4.22319	39.5624	3.28585	0.282433	0.014071	1.61082	-0.442613	-0.04
189.46	140.333	26.3654	3.23179	0.344533	157.332	-12.0786	-1.00774	0.512764	3.70409	3597.87	-0.675236	0.817261	0.267372	206.023	124.762	123.347	-43.3257	31.3942	-45.1483	0.458605	7.26372	6.84321	6.54516	7499.42	1109.66	0.422115	0.657367	2309.47	4181.89	555.801	46.4782	3.78442	35.2236	3.19088	0.272128	0.016752	1.56257	-0.442261	-0.04
188.922	140.336	26.343	3.23186	0.344809	157.344	-12.3122	-1.0821	0.534769	3.94864	3706.57	-0.495304	0.717314	0.253314	289.958	198.367	128.043	-47.6157	45.471	-46.0062	0.506642	5.21005	4.90912	4.46132	7925.6	1056.33	0.234143	0.336894	2209.56	3800.24	499.499	40.1835	3.39177	30.7272	3.07524	0.258441	0.0188644	1.51797	-0.44191	-0.04
188.383	140.339	26.3206	3.23193	0.345075	157.356	-12.5046	-1.13912	0.542507	4.34429	3824.5	-0.460716	0.60666	0.21932	464.908	342.886	131.038	-55.571	62.0191	-45.7272	0.572361	4.36414	4.11248	3.86014	8772.44	1102.03	0.159608	0.23426	2309.18	3327.9	473.229	39.6307	3.3932	27.84	2.96056	0.233075	0.0185671	1.50375	-0.441558	-0.04
187.844	140.342	26.2982	3.23201	0.345358	157.368	-12.6941	-1.19184	0.547238	4.7341	3950.53	-0.48616	0.50049	0.185259	644.347	467.456	133.387	-63.4886	78.2787	-45.0886	0.633885	3.71675	3.50287	3.43448	9527.85	1150.69	0.0997591	0.154019	2413.39	2982.63	455.713	40.9791	3.49362	26.8136	2.92327	0.220329	0.0180431	1.49542	-0.441206	-0.04
187.306	140.345	26.2758	3.23208	0.345622	157.38	-12.8302	-1.21519	0.534484	5.20333	4077.64	-0.618046	0.371379	0.13472	878.628	596.282	136.559	-71.0595	95.3959	-43.4814	0.716479	3.70848	3.49547	3.58896	10032.3	1217.71	0.0894448	0.146411	2549.05	2757.45	470.614	51.0947	4.43184	32.1055	3.34265	0.264014	0.0185144	1.52018	-0.440854	-0.04
186.767	140.348	26.2535	3.23215	0.345908	157.393	-12.9642	-1.23306	0.522352	5.61144	4215.13	-0.817322	0.278042	0.0969122	993.339	605.852	138.893	-77.2987	111.708	-41.1475	0.784706	3.73685	3.52263	3.744	10452.8	1270.99	0.0829871	0.143419	2654.68	2568.27	497.631	58.6517	5.58151	36.2484	3.87235	0.296384	0.0202089	1.54409	-0.440503	-0.04
186.229	140.351	26.2311	3.23222	0.346173	157.405	-13.0592	-1.23301	0.504749	6.01059	4346.49	-1.02465	0.232395	0.0772815	855.477	395.446	143.549	-80.8249	126.997	-38.0946	0.871468	3.87274	3.65114	3.97111	10430.7	1311.19	0.0844117	0.151355	2726.71	2387.76	576.31	70.4202	7.96956	41.412	4.99902	0.3474	0.0240247	1.58098	-0.440151	-0.04
185.69	140.354	26.2087	3.2323	0.346459	157.417	-13.1489	-1.22647	0.488898	6.38157	4487.49	-1.24136	0.197032	0.0609706	731.074	250.856	147.329	-82.3698	140.699	-34.6036	0.947742	4.00238	3.77378	4.17561	10475.8	1344.62	0.086368	0.159381	2785	2328.5	637.888	83.3897	10.2856	46.9554	5.90488	0.41271	0.0281337	1.61422	-0.439799	-0.04
185.152	140.357	26.1863	3.23237	0.346726	157.429	-13.2189	-1.21367	0.47429	6.7391	4616.88	-1.39768	0.1895	0.0554885	515.927	86.7203	153.223	-81.8425	152.424	-31.2714	1.04312	4.13519	3.89945	4.3787	10538.3	1373.83	0.0890142	0.168425	2833.61	2420.47	719.591	101.64	13.1684	53.7359	7.09647	0.514929	0.0327621	1.64772	-0.439447	-0.04
